,title,authors,paper_url,code_url,poster_url
551,Gradient descent GAN optimization is locally stable,Vaishnavh Nagarajan · J. Zico Kolter,http://papers.nips.cc/paper/by-source-2017-2872,https://github.com/locuslab/gradient_regularized_gan,http://www.cs.cmu.edu/~vaishnan/nips17_poster.pdf
552,f-GANs in an Information Geometric Nutshell,Richard Nock · Zac Cranko · Aditya K Menon · Lizhen Qu · Robert C Williamson,http://papers.nips.cc/paper/by-source-2017-334,https://github.com/qulizhen/fgan_info_geometric,
553,The Numerics of GANs,Lars Mescheder · Sebastian Nowozin · Andreas Geiger,http://papers.nips.cc/paper/by-source-2017-1144,https://github.com/LMescheder/TheNumericsOfGANs,
554,Generalizing GANs: A Turing Perspective,Roderich Gross · Yue Gu · Wei Li · Melvin Gauci,http://papers.nips.cc/paper/by-source-2017-3170,,
555,Dualing GANs,Yujia Li · Alexander Schwing · Kuan-Chieh Wang · Richard Zemel,http://papers.nips.cc/paper/by-source-2017-2876,,
556,Fisher GAN,Youssef Mroueh · Tom Sercu,http://papers.nips.cc/paper/by-source-2017-1460,https://github.com/tomsercu/FisherGAN,
557,Learning to Pivot with Adversarial Networks,Gilles Louppe · Michael Kagan · Kyle Cranmer,http://papers.nips.cc/paper/by-source-2017-624,https://github.com/glouppe/paper-learning-to-pivot,
558,Improved Training of Wasserstein GANs,Ishaan Gulrajani · Faruk Ahmed · Martin Arjovsky · Vincent Dumoulin · Aaron C Courville,http://papers.nips.cc/paper/by-source-2017-2945,https://github.com/igul222/improved_wgan_training,
559,MMD GAN: Towards Deeper Understanding of Moment Matching Network,Chun-Liang Li · Wei-Cheng Chang · Yu Cheng · Yiming Yang · Barnabas Poczos,http://papers.nips.cc/paper/by-source-2017-1315,https://github.com/OctoberChang/MMD-GAN,
560,GANs Trained by a Two Time-Scale Update Rule Converge to a Local Nash Equilibrium,Martin Heusel · Hubert Ramsauer · Thomas Unterthiner · Bernhard Nessler · Sepp Hochreiter,http://papers.nips.cc/paper/by-source-2017-3319,https://github.com/bioinf-jku/TTUR,
561,VEEGAN: Reducing Mode Collapse in GANs using Implicit Variational Learning,Akash Srivastava · Lazar Valkoz · Chris Russell · Michael U. Gutmann · Charles Sutton,http://papers.nips.cc/paper/by-source-2017-1879,https://akashgit.github.io/VEEGAN/,http://akashgit.github.io/veegan.pdf
562,Semi-supervised Learning with GANs: Manifold Invariance with Improved Inference,Abhishek Kumar · Prasanna Sattigeri · Tom Fletcher,http://papers.nips.cc/paper/by-source-2017-2851,,
563,Good Semi-supervised Learning That Requires a Bad GAN,Zihang Dai · Zhilin Yang · Fan Yang · William W Cohen · Ruslan Salakhutdinov,http://papers.nips.cc/paper/by-source-2017-3272,https://github.com/kimiyoung/ssl_bad_gan,
564,Bayesian GAN,Yunus Saatci · Andrew Wilson,http://papers.nips.cc/paper/by-source-2017-2025,https://github.com/andrewgordonwilson/bayesgan,
565,Dual Discriminator Generative Adversarial Nets,Tu Nguyen · Trung Le · Hung Vu · Dinh Phung,http://papers.nips.cc/paper/by-source-2017-1526,https://github.com/tund/D2GAN,
566,ALICE: Towards Understanding Adversarial Learning for Joint Distribution Matching,Chunyuan Li · Hao Liu · Changyou Chen · Yuchen Pu · Liqun Chen · Ricardo Henao · Lawrence Carin,http://papers.nips.cc/paper/by-source-2017-2833,https://github.com/ChunyuanLI/ALICE,
567,Triple Generative Adversarial Nets,Chongxuan LI · Taufik Xu · Jun Zhu · Bo Zhang,http://papers.nips.cc/paper/by-source-2017-2162,https://github.com/zhenxuan00/triple-gan,http://ml.cs.tsinghua.edu.cn/~chongxuan/static/triple-gan_poster_nips2017.pdf
568,Triangle Generative Adversarial Networks,Zhe Gan · Liqun Chen · Weiyao Wang · Yuchen Pu · Yizhe Zhang · Hao Liu · Chunyuan Li · Lawrence Carin,http://papers.nips.cc/paper/by-source-2017-2712,https://github.com/LiqunChen0606/Triangle-GAN,
569,Structured Generative Adversarial Networks,Zhijie Deng · Hao Zhang · Xiaodan Liang · Luona Yang · Shizhen Xu · Jun Zhu · Eric P Xing,http://papers.nips.cc/paper/by-source-2017-2110,https://github.com/thudzj/StructuredGAN,https://drive.google.com/open?id=1co-P2W1vYRhaCpKmf0VIn9PhHw9I50QZ
570,PixelGAN Autoencoders,Alireza Makhzani · Brendan J Frey,http://papers.nips.cc/paper/by-source-2017-1209,,https://drive.google.com/open?id=0B7N9iB-qev2wLS1NVjdmZUtQdk0
571,Learning to Compose Domain-Specific Transformations for Data Augmentation,Alexander Ratner · Henry Ehrenberg · Zeshan Hussain · Jared Dunnmon · Christopher Ré,http://papers.nips.cc/paper/by-source-2017-1836,https://github.com/HazyResearch/tanda,https://ajratner.github.io/assets/papers/TANDA_NIPS_2017_poster.pdf
572,Unsupervised Image-to-Image Translation Networks,Ming-Yu Liu · Thomas Breuel · Jan Kautz,http://papers.nips.cc/paper/by-source-2017-469,https://github.com/mingyuliutw/unit,https://github.com/mingyuliutw/UNIT/raw/master/docs/unit_nips_2017.pdf
573,Controllable Invariance through Adversarial Feature Learning,Qizhe Xie · Zihang Dai · Yulun Du · Eduard Hovy · Graham Neubig,http://papers.nips.cc/paper/by-source-2017-406,,
574,Adversarial Ranking for Language Generation,Kevin Lin · Dianqi Li · Xiaodong He · Ming-ting Sun · Zhengyou Zhang,http://papers.nips.cc/paper/by-source-2017-1791,,http://students.washington.edu/kvlin/RankGAN_poster.pdf
575,Linear Time Computation of Moments in Sum-Product Networks,Han Zhao · Geoffrey Gordon,http://papers.nips.cc/paper/by-source-2017-3455,,
576,Attention is All you Need,Ashish Vaswani · Noam Shazeer · Niki Parmar · Jakob Uszkoreit · Llion Jones · Aidan N Gomez · Łukasz Kaiser · Illia Polosukhin,http://papers.nips.cc/paper/by-source-2017-3058,https://github.com/tensorflow/tensor2tensor,
577,Masked Autoregressive Flow for Density Estimation,George Papamakarios · Iain Murray · Theo Pavlakou,http://papers.nips.cc/paper/by-source-2017-1368,https://github.com/gpapamak/maf,
578,Variational Walkback: Learning a Transition Operator as a Stochastic Recurrent Net,Anirudh Goyal ALIAS PARTH GOYAL · Nan Ke · Surya Ganguli · Yoshua Bengio,http://papers.nips.cc/paper/by-source-2017-2300,https://github.com/anirudh9119/walkback_nips17,
579,TernGrad: Ternary Gradients to Reduce Communication in Distributed Deep Learning,Wei Wen · Cong Xu · Feng Yan · Chunpeng Wu · Yandan Wang · Yiran Chen · Hai Li,http://papers.nips.cc/paper/by-source-2017-970,https://github.com/wenwei202/terngrad,
580,End-to-End Differentiable Proving,Tim Rocktäschel · Sebastian Riedel,http://papers.nips.cc/paper/by-source-2017-2093,,
581,A simple neural network module for relational reasoning,Adam Santoro · David Raposo · David Barrett · Mateusz Malinowski · Razvan Pascanu · Peter Battaglia · Tim Lillicrap,http://papers.nips.cc/paper/by-source-2017-2565,,
582,Dual Path Networks,Yunpeng Chen · Jianan Li · Huaxin Xiao · Xiaojie Jin · Shuicheng Yan · Jiashi Feng,http://papers.nips.cc/paper/by-source-2017-2333,https://github.com/cypw/DPNs,
583,Spherical convolutions and their application in molecular modelling,Wouter Boomsma · Jes Frellsen,http://papers.nips.cc/paper/by-source-2017-1952,https://github.com/deepfold,
584,Deep Sets,Manzil Zaheer · Satwik Kottur · Siamak Ravanbakhsh · Barnabas Poczos · Ruslan Salakhutdinov · Alexander Smola,http://papers.nips.cc/paper/by-source-2017-1939,,
585,Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles,Balaji Lakshminarayanan · Alexander Pritzel · Charles Blundell,http://papers.nips.cc/paper/by-source-2017-3205,,
586,Self-Normalizing Neural Networks,Günter Klambauer · Thomas Unterthiner · Andreas Mayr · Sepp Hochreiter,http://papers.nips.cc/paper/by-source-2017-617,,
587,Batch Renormalization: Towards Reducing Minibatch Dependence in Batch-Normalized Models,Sergey Ioffe,http://papers.nips.cc/paper/by-source-2017-1198,,
588,"Train longer, generalize better: closing the generalization gap in large batch training of neural networks",Elad Hoffer · Itay Hubara · Daniel Soudry,http://papers.nips.cc/paper/by-source-2017-1098,https://github.com/eladhoffer/bigBatch,
589,Nonlinear random matrix theory for deep learning,Jeffrey Pennington · Pratik Worah,http://papers.nips.cc/paper/by-source-2017-1512,,
590,Distral: Robust multitask reinforcement learning,Yee Teh · Victor Bapst · Wojciech M. Czarnecki · John Quan · James Kirkpatrick · Raia Hadsell · Nicolas Heess · Razvan Pascanu,http://papers.nips.cc/paper/by-source-2017-2351,,
591,Imagination-Augmented Agents for Deep Reinforcement Learning,Sébastien Racanière · Theophane Weber · David Reichert · Lars Buesing · Arthur Guez · Danilo Jimenez Rezende · Adrià Puigdomènech Badia · Oriol Vinyals · Nicolas Heess · Yujia Li · Razvan Pascanu · Peter Battaglia · Demis Hassabis · David Silver · Daan Wierstra,http://papers.nips.cc/paper/by-source-2017-2906,,
592,Scalable trust-region method for deep reinforcement learning using Kronecker-factored approximation,Yuhuai Wu · Elman Mansimov · Roger Grosse · Shun Liao · Jimmy Ba,http://papers.nips.cc/paper/by-source-2017-2732,https://github.com/openai/baselines,
593,Learning Combinatorial Optimization Algorithms over Graphs,Elias Khalil · Hanjun Dai · Yuyu Zhang · Bistra Dilkina · Le Song,http://papers.nips.cc/paper/by-source-2017-3183,https://github.com/Hanjun-Dai/graph_comb_opt,https://www.cc.gatech.edu/~hdai8/pdf/nips2017_poster.pdf
594,Targeting EEG/LFP Synchrony with Neural Nets,Yitong Li · michael Murias · samantha Major · geraldine Dawson · Kafui Dzirasa · Lawrence Carin · David E Carlson,http://papers.nips.cc/paper/by-source-2017-2420,,
595,Toward Goal-Driven Neural Network Models for the Rodent Whisker-Trigeminal System,Chengxu Zhuang · Jonas Kubilius · Mitra JZ Hartmann · Daniel Yamins,http://papers.nips.cc/paper/by-source-2017-1482,https://github.com/neuroailab/whisker_model,https://www.dropbox.com/s/5niop6zapq78b37/NIPS_2017_Trigeminal_System_Poster_v2.pdf?dl=0
596,Fast amortized inference of neural activity from calcium imaging data with variational autoencoders,Artur Speiser · Jinyao Yan · Evan Archer · Lars Buesing · Srinivas C Turaga · Jakob H Macke,http://papers.nips.cc/paper/by-source-2017-2141,,
597,Learning to See Physics via Visual De-animation,Jiajun Wu · Erika Lu · Pushmeet Kohli · Bill Freeman · Josh Tenenbaum,http://papers.nips.cc/paper/by-source-2017-121,http://vda.csail.mit.edu,http://vda.csail.mit.edu/talks/vda_poster_nips.pdf
598,Shape and Material from Sound,Zhoutong Zhang · Qiujia Li · Zhengjia Huang · Jiajun Wu · Josh Tenenbaum · Bill Freeman,http://papers.nips.cc/paper/by-source-2017-847,http://sound.csail.mit.edu,http://sound.csail.mit.edu/posters/nips2017_poster.pdf
599,Neural Networks for Efficient Bayesian Decoding of Natural Images from Retinal Neurons,Nikhil Parthasarathy · Eleanor Batty · William Falcon · Thomas Rutten · Mohit Rajpal · E.J. Chichilnisky · Liam Paninski,http://papers.nips.cc/paper/by-source-2017-3218,,
600,Quantifying how much sensory information in a neural code is relevant for behavior,Giuseppe Pica · Eugenio Piasini · Houman Safaai · Caroline Runyan · Christopher Harvey · Mathew Diamond · Christoph Kayser · Tommaso Fellin · Stefano Panzeri,http://papers.nips.cc/paper/by-source-2017-2051,https://zenodo.org/record/853349,https://files.acrobat.com/a/preview/8451b355-47b9-425f-9a98-254e2eebf511
601,Model-based Bayesian inference of neural activity and connectivity from all-optical interrogation of a neural circuit,Laurence Aitchison · Lloyd Russell · Adam Packer · Jinyao Yan · Philippe Castonguay · Michael Hausser · Srinivas C Turaga,http://papers.nips.cc/paper/by-source-2017-1980,,
602,Deep Hyperalignment,Muhammad Yousefnezhad · Daoqiang Zhang,http://papers.nips.cc/paper/by-source-2017-1021,https://sourceforge.net/projects/myousefnezhad/files/DHA/,https://myousefnezhad.github.io/publications/NIPS2017Poster.pdf
603,Unified representation of tractography and diffusion-weighted MRI data using sparse multidimensional arrays,Cesar F Caiafa · Olaf Sporns · Andrew Saykin · Franco Pestilli,http://papers.nips.cc/paper/by-source-2017-2264,code: http://www.github.com/brain-life/encode  datasets: http://hdl.handle.net/2022/21480,
604,Online Dynamic Programming,Holakou Rahmanian · Manfred Warmuth,http://papers.nips.cc/paper/by-source-2017-1611,,
605,Unsupervised Learning of Disentangled Representations from Video,Emily Denton · vighnesh Birodkar,http://papers.nips.cc/paper/by-source-2017-2305,https://github.com/edenton/drnet-py,
606,Interactive Submodular Bandit,Lin Chen · Andreas Krause · Amin Karbasi,http://papers.nips.cc/paper/by-source-2017-106,,
607,Streaming Robust Submodular Maximization: A Partitioned Thresholding Approach,Slobodan Mitrovic · Ilija Bogunovic · Ashkan Norouzi-Fard · Jakub M Tarnawski · Volkan Cevher,http://papers.nips.cc/paper/by-source-2017-2383,,
608,Minimizing a Submodular Function from Samples,Eric Balkanski · Yaron Singer,http://papers.nips.cc/paper/by-source-2017-547,,
609,Process-constrained batch Bayesian optimisation,Pratibha Vellanki · Santu Rana · Sunil Gupta · David Rubin · Alessandra Sutti · Thomas Dorin · Murray Height · Paul Sanders · Svetha Venkatesh,http://papers.nips.cc/paper/by-source-2017-1946,https://github.com/vpratibha/PCBO,
610,The Marginal Value of Adaptive Gradient Methods in Machine Learning,Ashia C Wilson · Rebecca Roelofs · Mitchell Stern · Nati Srebro · Benjamin Recht,http://papers.nips.cc/paper/by-source-2017-2186,,
611,Breaking the Nonsmooth Barrier: A Scalable Parallel Method for Composite Optimization,Fabian Pedregosa · Rémi Leblond · Simon Lacoste-Julien,http://papers.nips.cc/paper/by-source-2017-60,https://github.com/fabianp/ProxASAGA,https://github.com/fabianp/ProxASAGA/raw/master/doc/ProxASAGA-poster.pdf
612,Beyond Worst-case: A Probabilistic Analysis of Affine Policies in Dynamic Optimization,Omar El Housni · Vineet Goyal,http://papers.nips.cc/paper/by-source-2017-2491,,
613,Approximate Supermodularity Bounds for Experimental Design,Luiz Chamon · Alejandro Ribeiro,http://papers.nips.cc/paper/by-source-2017-2799,,
614,On Blackbox Backpropagation and Jacobian Sensing,Krzysztof M Choromanski · Vikas Sindhwani,http://papers.nips.cc/paper/by-source-2017-3273,,https://drive.google.com/file/d/1Vt0iyyoEJtid5h3H81CPSJimH8iBL8d2/view?usp=sharing
615,Asynchronous Coordinate Descent under More Realistic Assumptions,Tao Sun · Robert Hannah · Wotao Yin,http://papers.nips.cc/paper/by-source-2017-3132,,https://www.researchgate.net/publication/321267148_Asynchronous_Coordinate_Descent_under_More_Realistic_Assumption
616,Clustering with Noisy Queries,Arya Mazumdar · Barna Saha,http://papers.nips.cc/paper/by-source-2017-2956,,
617,Approximation Algorithms for $\ell_0$-Low Rank Approximation,Karl Bringmann · Pavel Kolev · David Woodruff,http://papers.nips.cc/paper/by-source-2017-3328,,http://people.mpi-inf.mpg.de/~pkolev/posters/nips17.pdf
618,Convergence Analysis of Two-layer Neural Networks with ReLU Activation,Yuanzhi Li · Yang Yuan,http://papers.nips.cc/paper/by-source-2017-409,,
619,Can Decentralized Algorithms Outperform Centralized Algorithms? A Case Study for Decentralized Parallel Stochastic Gradient Descent,Xiangru Lian · Ce Zhang · Huan Zhang · Cho-Jui Hsieh · Wei Zhang · Ji Liu,http://papers.nips.cc/paper/by-source-2017-2767,,http://www.cs.rochester.edu/u/jliu/paper/nips-2017-poster.pdf
620,Decomposition-Invariant Conditional Gradient for General Polytopes with Line Search,Mohammad Ali Bashiri · Xinhua Zhang,http://papers.nips.cc/paper/by-source-2017-1531,,
621,Straggler Mitigation in Distributed Optimization Through Data Encoding,Can Karakus · Yifan Sun · Suhas Diggavi · Wotao Yin,http://papers.nips.cc/paper/by-source-2017-2810,,
622,ADMM without a Fixed Penalty Parameter: Faster Convergence with New Adaptive Penalization,Yi Xu · Mingrui Liu · Qihang Lin · Tianbao Yang,http://papers.nips.cc/paper/by-source-2017-844,,https://homepage.cs.uiowa.edu/~yxu71/posters/NIPS2017-LA-ADMM-poster.pdf
623,Accelerated Stochastic Greedy Coordinate Descent by Soft Thresholding Projection onto Simplex,Chaobing Song · Shaobo Cui · Yong Jiang · Shu-Tao Xia,http://papers.nips.cc/paper/by-source-2017-2513,,
624,Safe Adaptive Importance Sampling,Sebastian U Stich · Anant Raj · Martin Jaggi,http://papers.nips.cc/paper/by-source-2017-2290,,https://infoscience.epfl.ch/record/232526/files/poster.pdf
625,"Sharpness, Restart and Acceleration",Vincent Roulet · Alexandre d'Aspremont,http://papers.nips.cc/paper/by-source-2017-760,,
626,Stochastic Optimization with Variance Reduction for Infinite Datasets with Finite Sum Structure,Alberto Bietti · Julien Mairal,http://papers.nips.cc/paper/by-source-2017-1025,https://github.com/albietz/stochs,
627,Min-Max Propagation,Christopher Srinivasa · Inmar Givoni · Siamak Ravanbakhsh · Brendan J Frey,http://papers.nips.cc/paper/by-source-2017-2870,,http://borealisai.com/wp-content/uploads/2017/11/min-max-prop.pdf
628,A Disentangled Recognition and Nonlinear Dynamics Model for Unsupervised Learning,Marco Fraccaro · Simon Kamronn · Ulrich Paquet · Ole Winther,http://papers.nips.cc/paper/by-source-2017-2020,https://github.com/simonkamronn/kvae,
629,Concrete Dropout,Yarin Gal · Jiri Hron · Alex Kendall,http://papers.nips.cc/paper/by-source-2017-2018,https://github.com/yaringal/ConcreteDropout,
630,"REBAR: Low-variance, unbiased gradient estimates for discrete latent variable models",George Tucker · Andriy Mnih · Chris J Maddison · John Lawson · Jascha Sohl-Dickstein,http://papers.nips.cc/paper/by-source-2017-1508,https://github.com/tensorflow/models/tree/master/research/rebar,https://github.com/gjtucker/models/raw/master/research/rebar/poster.pdf
631,Hierarchical Implicit Models and Likelihood-Free Variational Inference,Dustin Tran · Rajesh Ranganath · David Blei,http://papers.nips.cc/paper/by-source-2017-2844,,
632,"Sticking the Landing: Simple, Lower-Variance Gradient Estimators for Variational Inference",Geoffrey Roeder · Yuhuai Wu · David Duvenaud,http://papers.nips.cc/paper/by-source-2017-3474,https://github.com/geoffroeder/iwae,
633,Perturbative Black Box Variational Inference,Robert Bamler · Cheng Zhang · Manfred Opper · Stephan Mandt,http://papers.nips.cc/paper/by-source-2017-2634,,
634,Fast Black-box Variational Inference through Stochastic Trust-Region Optimization,Jeffrey Regier · Michael Jordan · Jon McAuliffe,http://papers.nips.cc/paper/by-source-2017-1417,,
635,Excess Risk Bounds for the Bayes Risk using Variational Inference in Latent Gaussian Models,Rishit Sheth · Roni Khardon,http://papers.nips.cc/paper/by-source-2017-2667,,
636,Experimental Design for Learning Causal Graphs with Latent Variables,Murat Kocaoglu · Karthikeyan Shanmugam · Elias Bareinboim,http://papers.nips.cc/paper/by-source-2017-3536,,
637,Permutation-based Causal Inference Algorithms with Interventions,Yuhao Wang · Liam Solus · Karren Yang · Caroline Uhler,http://papers.nips.cc/paper/by-source-2017-2985,https://github.com/yuhaow/sp-intervention,
638,Learning Causal Structures Using Regression Invariance,AmirEmad Ghassami · Saber Salehkaleybar · Negar Kiyavash · Kun Zhang,http://papers.nips.cc/paper/by-source-2017-1724,,
639,Counterfactual Fairness,Matt Kusner · Joshua Loftus · Chris Russell · Ricardo Silva,http://papers.nips.cc/paper/by-source-2017-2152,,http://mkusner.github.io/posters/CF_Poster.pdf
640,Causal Effect Inference with Deep Latent-Variable Models,Christos Louizos · Uri Shalit · Joris M Mooij · David Sontag · Richard Zemel · Max Welling,http://papers.nips.cc/paper/by-source-2017-3219,https://github.com/AMLab-Amsterdam/CEVAE,
641,Conic Scan-and-Cover algorithms for nonparametric topic modeling,Mikhail Yurochkin · Aritra Guha · XuanLong Nguyen,http://papers.nips.cc/paper/by-source-2017-2107,https://github.com/moonfolk/Geometric-Topic-Modeling,
642,Tractability in Structured Probability Spaces,Arthur Choi · Yujia Shen · Adnan Darwiche,http://papers.nips.cc/paper/by-source-2017-1973,,
643,PASS-GLM: polynomial approximate sufficient statistics for scalable Bayesian GLM inference,Jonathan Huggins · Ryan Adams · Tamara Broderick,http://papers.nips.cc/paper/by-source-2017-2024,https://bitbucket.org/jhhuggins/pass-glm,
644,Adaptive Bayesian Sampling with Monte Carlo EM,Anirban Roychowdhury · Srinivasan Parthasarathy,http://papers.nips.cc/paper/by-source-2017-841,,https://anirbanrc.github.io/poster_nips2017.pdf
645,Reliable Decision Support using Counterfactual Models,Peter Schulam · Suchi Saria,http://papers.nips.cc/paper/by-source-2017-1060,,
646,Multi-Information Source Optimization,Matthias Poloczek · Jialei Wang · Peter Frazier,http://papers.nips.cc/paper/by-source-2017-2247,https://github.com/misoKG/,
647,Doubly Stochastic Variational Inference for Deep Gaussian Processes,Hugh Salimbeni · Marc Deisenroth,http://papers.nips.cc/paper/by-source-2017-2404,https://github.com/ICL-SML/Doubly-Stochastic-DGP,
648,Convolutional Gaussian Processes,Mark van der Wilk · Carl Edward Rasmussen · James Hensman,http://papers.nips.cc/paper/by-source-2017-1636,https://github.com/markvdw/convgp/,
649,Multiresolution Kernel Approximation for Gaussian Process Regression,Yi Ding · Risi Kondor · Jonathan Eskreis-Winkler,http://papers.nips.cc/paper/by-source-2017-2082,https://github.com/yiding2012/MKA,http://people.cs.uchicago.edu/~dingy/posters/NIPS17_poster.pdf
650,Unifying PAC and Regret: Uniform PAC Bounds for Episodic Reinforcement Learning,Christoph Dann · Tor Lattimore · Emma Brunskill,http://papers.nips.cc/paper/by-source-2017-2921,https://github.com/chrodan/FiniteEpisodicRL.jl,
651,Repeated Inverse Reinforcement Learning,Kareem Amin · Nan Jiang · Satinder Singh,http://papers.nips.cc/paper/by-source-2017-1142,,https://sites.google.com/a/umich.edu/nanjiang/RLDM_2017_RIRL_poster.pdf
652,Inverse Reward Design,Dylan Hadfield-Menell · Smitha Milli · Pieter Abbeel · Stuart J Russell · Anca Dragan,http://papers.nips.cc/paper/by-source-2017-3406,,
653,Dynamic-Depth Context Tree Weighting,Joao V Messias · Shimon Whiteson,http://papers.nips.cc/paper/by-source-2017-1886,https://bitbucket.org/jmessias/vmm_py,
654,Policy Gradient With Value Function Approximation For Collective Multiagent Planning,Duc Thien Nguyen · Akshat Kumar · Hoong Chuin Lau,http://papers.nips.cc/paper/by-source-2017-2255,,
655,A Unified Game-Theoretic Approach to Multiagent Reinforcement Learning,Marc Lanctot · Vinicius Zambaldi · Audrunas Gruslys · Angeliki Lazaridou · karl Tuyls · Julien Perolat · David Silver · Thore Graepel,http://papers.nips.cc/paper/by-source-2017-2211,,
656,Dynamic Safe Interruptibility for Decentralized Multi-Agent Reinforcement Learning,El Mahdi El Mhamdi · Rachid Guerraoui · Hadrien Hendrikx · Alexandre Maurer,http://papers.nips.cc/paper/by-source-2017-95,,
657,Multi-Agent Actor-Critic for Mixed Cooperative-Competitive Environments,Ryan Lowe · YI WU · Aviv Tamar · Jean Harb · OpenAI Pieter Abbeel · Igor Mordatch,http://papers.nips.cc/paper/by-source-2017-3193,github.com/openai/multiagent-particle-envs,
658,Spectrally-normalized margin bounds for neural networks,Peter Bartlett · Dylan J Foster · Matus Telgarsky,http://papers.nips.cc/paper/by-source-2017-3155,,
659,On Structured Prediction Theory with Calibrated Convex Surrogate Losses,Anton Osokin · Francis Bach · Simon Lacoste-Julien,http://papers.nips.cc/paper/by-source-2017-246,https://github.com/aosokin/consistentSurrogates_derivations,https://aosokin.github.io/papers/osokin_nips2017_poster.pdf
660,Collaborative PAC Learning,Avrim Blum · Nika Haghtalab · Ariel D Procaccia · Mingda Qiao,http://papers.nips.cc/paper/by-source-2017-1404,,
661,Submultiplicative Glivenko-Cantelli and Uniform Convergence of Revenues,Noga Alon · Moshe Babaioff · Yannai A. Gonczarowski · Yishay Mansour · Shay Moran · Amir Yehudayoff,http://papers.nips.cc/paper/by-source-2017-1037,,
662,Discriminative State Space Models,Vitaly Kuznetsov · Mehryar Mohri,http://papers.nips.cc/paper/by-source-2017-2892,,
663,Countering Feedback Delays in Multi-Agent Learning,Zhengyuan Zhou · Panayotis Mertikopoulos · Nicholas Bambos · Peter W Glynn · Claire Tomlin,http://papers.nips.cc/paper/by-source-2017-3123,,
664,Variance-based Regularization with Convex Objectives,Hongseok Namkoong · John C Duchi,http://papers.nips.cc/paper/by-source-2017-1710,,
665,Learning Mixture of Gaussians with Streaming Data,Aditi Raghunathan · Prateek Jain · Ravishankar Krishnawamy,http://papers.nips.cc/paper/by-source-2017-3303,,
666,On the Consistency of Quick Shift,Heinrich Jiang,http://papers.nips.cc/paper/by-source-2017-49,,
667,Early stopping for kernel boosting algorithms: A general analysis with localized complexities,Yuting Wei · Fanny Yang · Martin Wainwright,http://papers.nips.cc/paper/by-source-2017-3086,,
668,"A Sharp Error Analysis for the Fused Lasso, with Application to Approximate Changepoint Screening",Kevin Lin · James Sharpnack · Alessandro Rinaldo · Ryan Tibshirani,http://papers.nips.cc/paper/by-source-2017-3454,https://github.com/linnylin92/fused_lasso,
669,The Scaling Limit of High-Dimensional Online Independent Component Analysis,Chuang Wang · Yue Lu,http://papers.nips.cc/paper/by-source-2017-3321,,
670,A Universal Analysis of Large-Scale Regularized Least Squares Solutions,Ashkan Panahi · Babak Hassibi,http://papers.nips.cc/paper/by-source-2017-1937,https://github.com/apanahi/NIPS_Paper_1937,
671,Convergence of Gradient EM on Multi-component Mixture of Gaussians,Bowei Yan · Mingzhang Yin · Purnamrita Sarkar,http://papers.nips.cc/paper/by-source-2017-3485,,
672,Online control of the false discovery rate with decaying memory,Aaditya Ramdas · Fanny Yang · Martin Wainwright · Michael Jordan,http://papers.nips.cc/paper/by-source-2017-2889,https://github.com/fanny-yang/OnlineFDRCode,https://github.com/fanny-yang/OnlineFDRCode/raw/master/Poster.pdf
673,Learning with Bandit Feedback in Potential Games,Amélie Heliou · Johanne Cohen · Panayotis Mertikopoulos,http://papers.nips.cc/paper/by-source-2017-3185,,http://www.lix.polytechnique.fr/Labo/Amelie.Heliou/images/NIPS17_poster.pdf
674,Fully Decentralized Policies for Multi-Agent Systems: An Information Theoretic Approach,Roel Dobbe · David Fridovich-Keil · Claire Tomlin,http://papers.nips.cc/paper/by-source-2017-1706,,http://people.eecs.berkeley.edu/~dfk/NIPS_2017_poster.pdf
675,Revenue Optimization with Approximate Bid Predictions,Andres Munoz · Sergei Vassilvitskii,http://papers.nips.cc/paper/by-source-2017-1160,,
676,A Decomposition of Forecast Error in Prediction Markets,Miro Dudik · Sebastien Lahaie · Ryan M Rogers · Jennifer Wortman Vaughan,http://papers.nips.cc/paper/by-source-2017-2279,,
677,Dynamic Revenue Sharing,Santiago Balseiro · Max Lin · Vahab Mirrokni · Renato Leme · IIIS Song Zuo,http://papers.nips.cc/paper/by-source-2017-1530,,
678,Multi-View Decision Processes: The Helper-AI Problem,Christos Dimitrakakis · David Parkes · Goran Radanovic · Paul Tylkin,http://papers.nips.cc/paper/by-source-2017-2811,,https://docs.google.com/viewer?a=v&pid=sites&srcid=ZGVmYXVsdGRvbWFpbnxjaHJpc3Rvc2RpbWl0cmFrYWtpc3xneDo3YzU1YzQzZDlhYzdkMTdl
